pm2_5,pm10,co,no2,so2,o3,temp,humidity,pressure,wind_speed,aqi_label
0.91,3.02,109.18,4.0,0.13,52.3,10.22,89,1013,1.49,good
0.91,3.02,109.18,4.0,0.13,52.3,10.44,89,1013,1.49,good
29.09,119.54,124.62,1.62,0.86,125.94,25.84,58,1006,4.04,poor
35.34,157.84,125.76,2.0,3.65,121.01,27.02,61,1007,2.06,poor
27.78,109.62,128.77,2.84,1.07,121.51,26.0,61,1006,4.12,poor
11.19,24.25,260.4,2.5,0.09,51.49,15.53,69,1014,0.56,fair
11.87,60.36,124.46,0.36,0.04,80.76,16.17,69,1016,3.22,moderate
7.18,20.88,116.9,0.6,0.06,66.43,19.85,56,1018,3.41,fair
1.2,4.18,102.33,0.81,0.53,42.46,26.77,76,1017,6.69,good
8.03,10.24,112.74,3.81,2.12,95.23,15.51,82,1015,0.51,fair
7.72,10.32,112.78,2.75,1.78,100.41,16.23,87,1014,2.83,moderate
7.47,10.11,110.68,1.62,1.36,100.25,15.84,79,1014,1.6,moderate
2.98,3.67,102.82,3.13,0.72,75.54,14.09,63,1017,1.03,fair
1.61,2.51,92.87,1.81,0.24,52.67,6.84,93,1019,1.03,good
1.7,2.3,98.63,2.23,0.25,54.67,8.98,75,1019,1.39,good
6.51,21.46,70.32,0.04,0.25,48.28,23.03,90,1014,4.45,fair
18.6,87.31,69.49,0.3,0.1,34.48,12.78,39,1018,1.25,moderate
2.72,4.3,90.06,1.21,0.09,31.06,16.47,79,1017,0.84,good
3.59,13.52,82.7,0.78,0.05,40.4,11.58,57,1021,1.03,good
3.59,9.17,130.3,3.42,0.17,46.23,9.77,41,1023,2.06,good
5.38,13.21,143.28,2.74,0.15,42.57,9.95,62,1020,2.06,good
2.05,4.28,111.94,4.24,0.45,45.49,15.56,76,1005,5.66,good
3.93,6.76,108.63,3.07,0.37,65.69,14.22,92,1007,0.51,fair
1.48,2.85,101.21,2.47,0.03,46.89,14.99,91,1006,1.54,good
1.3,2.53,71.46,1.08,0.22,40.56,16.55,91,1033,3.09,good
1.74,3.47,69.35,1.75,2.32,56.31,10.9,93,1033,3.6,good
1.57,2.18,64.03,0.41,0.11,40.93,21.64,72,1028,3.6,good
3.2,11.26,122.92,1.77,1.6,60.97,27.97,69,1010,10.8,fair
3.2,11.26,122.92,1.77,1.6,60.97,27.83,76,1010,10.8,fair
3.2,11.26,122.92,1.77,1.6,60.97,27.89,69,1010,10.8,fair
5.3,8.11,130.53,0.5,0.13,85.97,16.03,94,1018,3.09,fair
5.05,8.73,128.76,0.94,0.14,75.66,17.37,66,1017,5.33,fair
1.07,1.42,96.92,1.09,0.04,50.22,14.48,77,1017,3.09,good
8.51,9.81,110.65,0.82,0.48,91.1,12.95,88,1012,1.54,fair
6.23,6.65,106.38,0.97,0.25,85.9,14.74,88,1010,2.57,fair
8.34,8.81,110.05,0.76,0.24,87.33,11.84,93,1012,1.94,fair
2.59,13.59,102.75,0.04,0.12,35.75,27.27,78,1015,6.69,good
45.59,54.27,461.21,10.37,1.66,17.75,23.99,83,1009,1.54,moderate
20.97,21.22,226.42,0.12,0.2,115.71,24.62,84,1009,2.16,moderate
54.47,64.68,529.63,12.41,2.12,16.94,24.0,83,1009,1.54,poor
7.32,7.43,133.52,4.15,0.75,92.83,9.6,88,1008,5.14,fair
5.61,5.82,133.54,5.21,0.91,92.01,10.03,87,1009,3.6,fair
5.27,5.49,137.92,5.23,0.92,92.44,9.27,89,1009,5.14,fair
18.82,53.99,162.58,1.64,0.16,33.52,35.06,31,1008,2.06,moderate
10.29,19.47,185.44,2.07,0.16,10.8,33.29,29,1009,0.53,fair
16.77,44.02,192.91,1.59,0.32,26.02,37.32,19,1008,1.23,fair
5.71,6.48,99.86,1.91,0.7,40.18,11.83,94,1014,2.57,good
13.0,14.56,109.47,1.49,0.36,59.9,17.11,88,1014,6.17,fair
2.08,2.56,98.06,2.12,0.18,27.54,10.96,100,1014,1.54,good
40.34,177.9,139.82,7.09,15.44,98.94,29.98,37,1007,5.14,poor
42.15,191.18,140.44,7.0,11.91,93.38,29.97,37,1007,5.14,poor
46.84,213.58,140.18,6.57,14.03,92.69,29.79,37,1007,6.63,very_poor
2.01,2.89,111.3,0.67,0.12,9.48,21.35,86,1016,1.33,good
3.55,5.21,154.1,1.47,0.32,22.39,14.33,94,1017,1.69,good
10.27,16.09,289.83,3.54,0.77,17.27,13.03,96,1017,1.38,fair
1.06,2.43,81.22,0.08,0.08,27.61,27.88,83,1011,6.38,good
0.96,2.35,78.47,0.07,0.08,28.12,27.46,83,1011,5.03,good
1.0,2.58,80.69,0.07,0.08,27.68,27.29,83,1011,4.15,good
0.7,0.74,67.4,0.38,0.09,1.81,27.03,100,1009,0.51,good
0.7,0.74,67.4,0.38,0.09,1.81,26.99,100,1009,0.51,good
0.6,0.62,56.66,0.23,0.06,1.45,27.0,100,1009,0.51,good
0.69,1.84,43.44,0.3,0.1,54.73,9.99,76,1018,3.6,good
1.93,4.22,62.29,0.33,0.04,27.02,16.01,67,1022,2.57,good
1.35,1.95,59.4,0.71,0.17,41.98,17.84,45,1018,1.54,good
1.54,1.8,94.22,4.92,0.28,16.68,13.38,99,1021,2.06,good
1.32,3.64,74.66,0.2,0.06,57.73,21.94,81,1017,5.14,good
0.98,1.41,106.26,8.11,0.29,23.94,20.44,83,1018,0.0,good
1.78,7.8,98.08,0.08,0.13,42.26,28.99,70,1017,5.66,good
1.67,6.02,89.97,0.17,0.17,43.75,27.96,69,1016,4.63,good
1.67,6.02,89.97,0.17,0.17,43.75,27.97,69,1016,4.63,good
78.06,93.59,1205.64,24.74,3.08,1.5,6.01,95,1017,0.4,very_poor
83.51,95.12,980.76,19.2,2.27,15.04,19.46,77,1012,2.78,very_poor
70.04,79.03,928.35,13.33,1.57,16.61,16.92,84,1013,2.04,poor
2.57,8.13,68.77,0.64,0.12,41.05,12.56,52,1016,2.08,good
2.42,4.92,68.89,0.18,0.09,36.62,19.0,40,1014,3.8,good
2.57,8.13,68.77,0.64,0.12,41.05,12.41,52,1016,2.1,good
2.24,2.76,117.92,2.26,0.24,52.68,4.51,93,1014,1.48,good
0.57,0.7,118.01,0.76,0.45,68.21,9.99,76,1013,3.0,fair
1.32,1.85,127.42,2.42,0.31,54.57,5.67,92,1013,2.72,good
4.78,14.33,107.3,0.18,0.13,43.57,30.01,13,1010,4.12,good
3.76,15.55,90.5,0.13,0.15,41.63,29.05,80,1011,7.27,good
3.58,11.74,100.89,0.21,0.18,44.83,31.1,52,1011,5.85,good
3.15,3.41,131.51,3.88,2.03,88.37,12.64,30,1018,9.26,fair
0.5,0.5,121.36,0.3,0.12,91.71,12.77,47,1014,8.23,fair
1.65,4.8,95.52,0.14,0.04,104.73,22.61,26,1005,0.89,moderate
3.26,4.22,120.07,0.6,0.13,11.77,21.99,92,1013,0.67,good
3.97,5.13,113.81,0.56,0.21,7.92,19.05,66,1014,1.11,good
2.15,3.3,123.53,0.26,0.02,3.87,21.04,94,1013,1.13,good
0.98,1.24,82.49,0.02,0.0,2.58,23.23,77,1012,1.61,good
0.98,1.24,82.49,0.02,0.0,2.58,23.08,80,1012,1.63,good
0.98,1.31,90.77,0.03,0.0,3.95,22.98,76,1012,1.51,good
3.26,4.22,120.07,0.6,0.13,11.77,22.28,91,1013,0.81,good
6.3,17.36,76.61,0.15,0.17,33.97,24.48,96,1013,2.85,good
7.47,19.83,89.88,0.85,0.25,29.25,22.7,98,1013,1.18,good
1.27,1.42,108.17,1.79,0.11,57.31,12.97,93,1007,3.09,good
1.24,1.42,106.26,1.37,0.14,44.96,13.18,88,1009,2.06,good
2.33,2.55,122.02,3.33,0.18,44.14,13.41,93,1007,1.03,good
0.56,1.56,68.36,0.17,0.1,30.31,28.72,84,1012,3.6,good
0.55,1.55,68.94,0.17,0.1,30.45,28.31,84,1012,3.6,good
1.8,3.35,120.6,0.71,0.16,17.66,24.18,82,1011,2.51,good
20.27,26.09,327.62,11.23,0.26,46.32,21.46,27,1012,0.0,fair
14.87,19.44,280.2,9.91,0.25,43.51,20.93,27,1013,0.56,fair
20.27,26.09,327.62,11.23,0.26,46.32,20.93,28,1013,0.0,fair
1.43,2.46,80.14,0.03,0.02,26.32,24.86,93,1013,0.89,good
1.28,1.47,71.96,0.72,0.09,6.6,20.66,99,1015,1.18,good
4.03,6.27,147.36,1.14,0.18,4.47,18.37,92,1016,0.84,good
27.13,39.39,291.19,19.34,10.43,21.99,21.92,73,1012,2.0,moderate
29.28,49.23,261.76,12.74,5.71,28.7,20.94,47,1010,2.17,moderate
16.38,24.36,212.07,0.75,0.84,108.87,23.44,92,1013,0.43,moderate
0.76,0.94,129.41,1.4,0.15,26.58,16.73,67,1015,3.09,good
4.95,5.35,116.94,1.65,2.01,20.0,28.03,57,1009,3.09,good
5.58,5.95,103.66,1.83,3.71,10.19,25.99,57,1013,2.06,good
4.69,6.94,111.76,0.43,0.39,43.37,22.79,77,1015,8.75,good
1.6,2.16,114.1,1.22,0.23,35.05,29.93,74,1011,3.6,good
6.58,9.14,114.88,0.41,0.47,47.26,24.8,70,1014,8.75,good
3.93,5.23,110.8,0.1,0.12,53.74,29.24,74,1015,2.57,good
3.03,7.65,103.58,0.22,0.28,50.91,29.16,70,1015,2.06,good
5.79,7.47,118.48,0.12,0.34,59.02,30.19,66,1015,6.17,good
5.29,27.4,101.98,0.16,0.33,75.48,22.27,73,1016,8.23,fair
3.92,19.47,103.17,0.12,0.25,81.01,21.75,68,1017,12.35,fair
4.49,22.32,104.63,0.15,0.32,85.69,22.02,73,1017,7.72,fair
3.3,8.83,138.85,1.34,0.81,57.38,27.53,74,1011,9.26,good
3.3,8.83,138.85,1.34,0.81,57.38,27.61,74,1011,9.26,good
6.36,11.2,106.39,0.4,0.38,96.05,13.76,72,1014,0.0,fair
6.58,10.87,104.76,0.19,0.27,93.75,17.96,63,1013,1.54,fair
6.5,11.87,107.82,0.58,0.49,96.3,19.06,59,1014,2.57,fair
4.46,5.24,119.64,2.87,0.56,53.96,12.69,63,1006,2.06,good
1.64,2.53,118.72,3.52,1.09,68.75,13.18,71,1006,4.12,fair
2.88,3.45,117.98,1.77,0.41,75.8,12.5,76,1009,1.03,fair
5.14,5.99,126.49,6.35,0.87,47.06,13.08,69,1006,2.68,good
4.06,5.12,127.14,2.89,1.09,81.8,10.41,67,1008,4.12,fair
1.29,1.44,107.42,2.19,0.08,66.44,12.5,93,1008,0.45,fair
6.57,23.14,108.36,0.78,0.12,52.23,28.15,73,1010,1.06,fair
7.4,24.38,171.43,1.37,0.22,40.23,23.91,70,1011,1.64,fair
5.92,18.65,131.08,0.93,0.13,43.88,26.83,53,1010,1.7,good
5.35,5.63,126.6,3.06,1.11,99.14,9.24,80,1008,1.54,fair
0.63,1.76,130.78,1.1,0.39,91.21,3.7,80,1008,2.51,fair
0.71,1.74,129.33,1.53,0.54,85.79,5.24,80,1009,3.19,fair
2.08,10.06,96.55,1.17,0.84,49.59,27.01,77,1016,4.96,good
1.9,6.27,98.65,0.15,0.13,45.68,28.09,76,1016,1.34,good
2.31,4.17,108.92,1.49,0.5,36.24,27.74,74,1016,6.71,good
1.9,6.27,98.65,0.15,0.13,45.68,28.19,76,1016,1.34,good
3.16,6.99,115.61,5.96,0.32,59.54,17.37,72,1015,3.09,good
6.43,10.05,118.33,5.28,0.84,70.79,16.93,77,1016,2.06,fair
15.76,76.77,103.79,2.11,0.34,93.62,13.67,88,1016,1.54,moderate
3.72,4.8,216.22,7.31,1.26,14.82,13.53,87,1014,1.22,good
10.25,31.47,89.57,0.38,0.36,42.5,26.59,85,1008,2.48,fair
3.72,5.78,174.99,6.24,0.87,25.77,15.95,82,1016,3.6,good
1.23,1.38,129.65,0.6,0.25,71.22,10.19,62,1009,2.06,fair
1.1,1.59,113.8,1.93,0.02,32.84,9.14,81,1011,1.03,good
0.76,0.93,121.85,1.37,0.1,46.08,8.05,90,1011,2.07,good
15.41,50.54,129.78,7.83,11.72,91.24,21.42,28,1015,3.6,moderate
23.33,62.2,115.42,2.1,12.82,98.66,17.9,68,1015,0.0,moderate
15.41,50.54,129.78,7.83,11.72,91.24,21.42,28,1015,3.54,moderate
7.18,45.21,107.8,0.18,0.22,87.25,18.98,63,1017,6.17,fair
4.03,20.24,108.16,0.26,0.45,91.64,18.44,80,1017,6.26,fair
2.38,8.11,110.01,0.23,0.32,94.66,18.86,77,1018,4.37,fair
12.98,28.06,123.62,0.88,0.22,57.8,15.8,77,1016,2.2,fair
15.46,31.57,116.55,0.88,0.2,54.34,24.83,43,1012,2.67,fair
19.26,48.77,106.99,0.32,0.15,58.66,32.56,33,1007,4.63,fair
0.56,1.55,103.99,0.5,0.09,82.61,11.02,81,1014,2.57,fair
4.91,13.84,113.09,1.4,1.05,100.96,17.5,55,1011,3.09,moderate
1.11,2.18,114.2,2.03,0.09,76.14,18.4,60,1013,2.68,fair
13.39,20.36,423.86,4.88,0.91,31.42,15.49,77,1016,2.06,fair
1.22,3.11,81.92,0.54,0.04,21.08,17.03,33,1015,3.77,good
13.6,18.86,279.79,3.43,0.45,35.99,17.28,68,1015,2.28,fair
1.66,2.17,134.75,2.59,0.54,59.0,8.2,79,1008,1.79,good
1.76,2.09,132.75,3.53,0.82,59.67,8.18,80,1008,1.79,good
3.48,3.9,138.82,4.06,0.79,62.54,7.6,64,1008,2.06,fair
0.77,3.45,62.83,0.02,0.03,52.0,26.94,61,1015,3.09,good
0.77,3.45,62.83,0.02,0.03,52.0,26.99,61,1015,3.09,good
0.9,3.82,63.23,0.02,0.04,52.41,27.83,47,1015,2.06,good
5.55,5.79,123.57,3.1,0.15,38.31,12.0,96,1006,3.6,good
4.03,13.82,115.2,0.74,1.09,99.96,16.9,83,1010,1.79,fair
2.22,2.68,105.36,1.18,0.2,46.38,13.36,89,1009,4.63,good
3.85,11.97,76.39,0.11,0.12,27.53,24.82,92,1013,1.39,good
3.83,12.49,72.94,0.04,0.14,30.58,25.81,87,1012,2.85,good
2.07,2.43,71.5,0.11,0.0,8.32,22.62,90,1013,1.07,good
1.09,3.3,130.4,3.9,2.25,98.09,6.5,67,1013,2.06,fair
1.31,2.56,127.91,5.09,0.99,77.55,5.26,77,1014,1.54,fair
0.6,0.98,123.26,0.5,0.37,92.48,9.62,79,1013,5.66,fair
1.04,1.31,94.84,2.2,0.09,52.46,15.08,77,1018,3.6,good
5.4,5.97,101.61,3.96,1.0,78.91,15.99,82,1016,0.0,fair
8.1,8.51,117.45,4.54,0.66,91.92,14.33,83,1014,3.4,fair
0.59,0.62,109.73,0.06,0.02,5.17,26.99,89,1013,2.57,good
0.59,0.62,109.73,0.06,0.02,5.17,26.99,89,1013,2.57,good
0.5,0.5,101.04,0.1,0.03,7.49,24.48,93,1013,1.67,good
2.22,3.24,122.37,1.67,0.8,100.24,10.61,81,1012,5.66,moderate
0.75,1.56,80.53,0.68,0.1,18.6,24.73,92,1012,2.7,good
1.08,2.55,77.5,0.17,0.26,26.94,29.23,84,1012,4.63,good
7.3,10.21,170.35,2.67,0.21,17.5,32.38,43,1008,5.14,good
0.77,2.43,107.13,3.11,0.34,52.35,17.22,82,1016,2.06,good
16.96,74.22,115.13,1.49,1.35,87.02,23.08,78,1011,3.6,moderate
16.2,73.65,113.13,1.54,1.36,87.69,23.02,78,1011,3.6,moderate
16.96,74.22,115.13,1.49,1.35,87.02,23.01,78,1011,3.6,moderate
10.36,44.84,103.53,0.5,0.49,65.19,27.04,78,1012,1.03,fair
10.36,44.84,103.53,0.5,0.49,65.19,27.05,78,1012,1.03,fair
5.43,6.67,153.39,0.48,0.11,8.47,23.54,85,1013,0.88,good
1.33,6.39,98.13,0.24,0.21,42.23,26.82,69,1016,3.09,good
1.33,6.39,98.13,0.24,0.21,42.23,26.94,69,1017,3.09,good
1.33,6.39,98.13,0.24,0.21,42.23,27.02,69,1016,3.09,good
3.0,7.74,83.09,0.04,0.09,26.05,24.72,90,1013,1.14,good
2.01,4.53,78.2,0.04,0.04,27.06,26.96,85,1013,1.32,good
2.75,3.35,80.27,0.34,0.09,8.16,20.55,99,1014,0.17,good
20.17,38.19,111.57,2.0,1.09,77.53,18.93,68,1013,0.89,fair
9.28,10.94,108.32,1.68,1.24,51.81,17.32,77,1014,0.89,good
9.72,13.6,112.83,1.26,0.43,75.56,15.99,68,1015,0.62,fair
10.57,12.48,165.27,0.48,1.17,45.36,25.91,65,1009,5.14,fair
13.42,15.26,164.27,0.34,1.02,46.64,27.05,65,1010,5.14,fair
8.41,9.93,154.16,0.38,0.93,44.04,24.42,65,1010,5.14,good
2.99,6.87,103.87,0.06,0.08,44.7,28.88,79,1011,7.72,good
2.99,6.87,103.87,0.06,0.08,44.7,28.43,80,1011,7.72,good
2.89,6.54,103.16,0.06,0.08,44.85,29.37,79,1011,7.72,good
17.15,83.47,113.3,0.6,0.87,81.35,26.06,78,1012,2.57,moderate
21.5,95.78,116.19,0.36,0.36,64.55,31.03,40,1010,3.99,moderate
20.3,91.26,116.45,0.39,0.48,70.76,29.16,50,1011,4.64,moderate
0.93,0.99,107.91,0.94,0.23,9.59,26.59,96,1012,3.27,good
0.52,0.53,95.56,0.27,0.02,7.74,25.34,98,1012,1.5,good
0.64,0.67,107.28,0.35,0.05,10.24,25.85,88,1012,2.43,good
15.01,22.89,209.91,0.78,0.73,106.1,23.59,88,1013,0.69,moderate
15.01,22.89,209.91,0.78,0.73,106.1,23.64,89,1013,0.66,moderate
14.5,22.34,209.75,0.95,0.81,104.11,23.62,89,1013,1.54,moderate
21.28,24.27,139.15,0.48,9.4,57.85,31.92,29,1013,2.57,fair
9.99,11.63,179.01,1.9,0.39,49.31,31.69,62,1008,7.72,good
4.25,5.31,120.64,0.8,0.22,73.62,31.9,70,1009,4.63,fair
3.56,4.0,101.62,1.13,0.04,69.22,15.82,77,1009,3.09,fair
10.58,14.05,122.88,2.76,1.6,89.83,15.06,100,1013,4.12,fair
5.56,7.07,112.16,1.77,0.97,107.22,16.48,94,1012,1.54,moderate
3.39,12.59,98.66,0.13,0.22,47.87,28.58,65,1015,0.49,good
3.39,12.59,98.66,0.13,0.22,47.87,28.34,64,1016,0.15,good
7.09,9.66,146.03,0.59,0.53,72.32,27.27,80,1015,7.68,fair
2.19,3.31,117.18,2.79,0.1,44.62,17.58,60,1010,3.13,good
3.17,4.24,123.8,2.48,0.07,52.52,10.88,71,1011,2.06,good
3.62,5.28,117.03,5.01,1.14,48.71,17.81,55,1010,2.94,good
9.0,18.16,156.77,0.95,0.62,41.18,27.11,90,1011,1.54,good
5.85,13.14,139.59,1.22,0.55,47.13,26.68,93,1010,2.57,good
9.0,18.16,156.77,0.95,0.62,41.18,27.07,94,1011,1.54,good
0.62,0.81,123.69,1.49,0.52,73.66,8.63,76,1017,4.63,fair
0.56,1.02,122.65,0.57,0.38,94.57,9.87,71,1019,4.63,fair
0.5,0.67,123.34,0.87,0.4,71.85,7.97,78,1020,2.17,fair
9.63,29.04,109.37,2.43,1.61,91.55,18.73,40,1014,1.79,fair
9.84,30.16,107.78,5.17,1.06,73.78,17.85,71,1014,1.03,fair
8.87,19.21,106.6,0.5,0.53,88.12,18.88,84,1014,0.78,fair
0.5,0.74,125.87,1.33,0.85,95.11,9.88,76,1015,5.14,fair
18.55,73.45,98.88,0.23,0.77,69.63,30.01,74,1005,2.57,moderate
70.02,88.84,498.01,4.71,5.24,99.89,28.03,57,1007,3.09,poor
33.03,40.21,430.72,11.92,2.34,29.83,22.81,85,1010,4.92,moderate
21.61,71.71,181.94,6.51,16.63,118.56,26.95,32,1011,2.06,moderate
18.59,73.11,198.83,4.47,3.12,89.58,20.68,70,1013,0.45,moderate
20.87,52.16,283.81,8.54,2.29,88.95,15.85,82,1014,2.06,moderate
5.88,9.67,177.24,9.39,3.4,94.37,16.99,34,1014,3.09,fair
15.39,81.76,122.02,1.54,0.27,68.35,14.08,82,1020,2.06,moderate
12.49,19.46,175.83,6.9,1.28,106.06,12.77,17,1013,1.29,moderate
4.34,11.22,123.09,0.12,0.81,92.02,7.81,100,1013,5.14,fair
4.34,11.22,123.09,0.12,0.81,92.02,7.84,100,1013,5.14,fair
4.34,11.22,123.09,0.12,0.81,92.02,7.93,100,1013,5.14,fair
6.85,12.05,119.77,0.58,1.0,89.45,18.25,89,1013,2.06,fair
2.8,3.23,122.52,2.5,0.52,43.05,14.34,87,1011,1.54,good
8.21,22.86,114.28,0.4,1.32,92.71,18.52,65,1014,4.12,fair
2.87,3.09,121.2,1.38,0.32,93.58,9.92,82,1009,6.69,fair
3.43,18.99,98.03,0.15,0.27,52.52,29.53,54,1015,7.2,good
3.47,19.19,98.03,0.14,0.27,52.78,29.79,61,1015,7.2,good
3.47,19.19,98.03,0.14,0.27,52.78,29.96,61,1015,7.2,good
10.34,24.08,117.47,3.7,2.84,99.63,19.05,39,1016,0.0,fair
11.41,24.23,125.92,5.36,4.16,105.6,19.95,39,1016,0.0,moderate
13.61,26.82,137.79,11.14,4.2,85.72,16.75,60,1015,2.99,fair
2.64,4.59,153.49,1.8,4.0,120.92,21.35,65,1021,4.12,moderate
2.57,5.39,152.33,1.26,2.85,121.27,21.36,71,1021,4.12,moderate
4.83,6.32,166.83,1.76,1.3,123.5,19.02,45,1020,2.57,moderate
2.49,3.12,88.64,0.41,0.08,39.99,15.57,95,1017,0.87,good
6.81,11.21,334.05,3.08,0.34,19.92,17.1,91,1015,2.31,good
4.62,7.2,177.9,2.04,0.45,23.35,24.92,87,1013,4.95,good
0.83,0.92,91.5,0.72,0.12,73.25,13.11,87,1017,3.09,fair
1.66,2.53,81.32,0.16,0.21,73.68,14.51,88,1019,3.0,fair
1.64,2.44,101.92,0.54,0.36,83.19,17.15,81,1018,1.41,fair
27.18,28.88,760.32,12.9,1.52,19.1,25.67,89,1010,1.39,moderate
5.82,6.49,285.89,4.31,0.47,34.49,26.71,84,1010,1.33,good
27.89,28.29,421.57,2.91,0.28,4.87,26.88,83,1010,0.76,moderate
0.53,2.37,66.32,0.01,0.02,9.88,32.0,66,1010,3.6,good
2.54,8.4,69.32,0.07,0.12,51.37,25.73,79,1015,0.11,good
2.03,6.23,67.17,0.06,0.11,52.09,25.58,77,1014,0.29,good
2.14,6.79,67.62,0.06,0.12,53.13,26.64,74,1013,1.84,good
12.88,23.22,139.22,0.45,3.16,112.99,14.15,58,1014,3.4,moderate
22.27,27.31,160.85,5.69,3.35,92.27,15.18,35,1012,1.25,fair
12.66,22.07,134.21,0.24,6.84,113.85,13.78,74,1013,4.12,moderate
18.08,24.89,159.68,5.18,1.78,109.37,16.76,67,1015,1.03,moderate
17.19,23.29,150.23,1.17,7.23,128.45,17.95,72,1017,0.51,moderate
19.06,26.88,152.08,1.34,1.58,115.63,16.95,67,1015,1.03,moderate
43.17,213.23,118.45,1.23,0.74,101.82,28.83,30,1009,5.08,very_poor
42.64,216.09,119.69,0.96,0.69,106.31,28.92,31,1009,4.77,very_poor
42.64,216.09,119.69,0.96,0.69,106.31,29.36,28,1009,5.06,very_poor
3.13,10.74,100.59,0.14,0.27,46.46,30.01,62,1013,4.63,good
3.13,10.74,100.59,0.14,0.27,46.46,30.01,62,1014,4.63,good
1.4,1.94,82.66,0.84,0.06,52.39,12.28,88,1015,1.0,good
5.42,6.99,116.14,4.06,0.38,54.8,13.33,88,1020,3.0,good
0.57,0.63,124.71,0.78,0.33,51.97,4.05,70,1027,1.0,good
33.0,35.36,733.06,9.88,1.02,2.05,28.84,87,1010,1.22,moderate
48.78,51.57,1070.53,23.71,2.4,12.36,27.14,80,1010,2.17,moderate
8.77,9.92,300.64,5.88,0.81,23.08,25.06,88,1011,1.36,good
11.78,16.84,120.79,2.2,0.94,89.66,23.74,69,1014,2.31,fair
15.23,20.73,157.39,2.84,3.09,83.89,20.89,60,1014,1.78,fair
10.88,17.88,118.22,2.83,1.04,89.78,24.07,67,1014,1.84,fair
2.35,10.78,94.77,0.42,0.38,48.28,26.93,65,1015,3.6,good
2.45,12.08,95.18,0.3,0.3,47.5,26.13,76,1015,3.6,good
2.76,3.97,131.52,1.37,0.4,59.62,26.16,92,1006,0.71,good
2.76,3.97,131.52,1.37,0.4,59.62,26.15,92,1006,0.89,good
2.76,3.97,131.52,1.37,0.4,59.62,26.08,92,1006,0.89,good
0.6,1.28,93.05,0.14,0.06,27.48,26.88,88,1012,2.85,good
1.88,3.29,120.28,0.72,0.22,30.41,23.47,97,1014,1.54,good
0.5,1.28,83.6,0.11,0.06,23.94,26.96,88,1013,2.27,good
0.5,0.76,55.51,0.15,0.04,46.44,4.37,70,1018,3.52,good
0.5,1.2,56.4,0.22,0.09,45.54,4.74,71,1017,3.47,good
0.5,0.5,54.5,0.13,0.02,46.64,3.7,79,1016,9.77,good
3.09,3.93,126.2,6.4,0.52,28.16,5.83,99,1012,2.57,good
2.91,3.86,126.41,3.72,0.4,39.27,5.18,93,1012,2.06,good
1.31,1.56,121.31,2.28,1.22,72.36,7.01,81,1010,6.46,fair
1.36,1.45,100.16,1.17,0.02,45.66,11.88,95,1005,3.09,good
1.32,1.43,101.95,1.25,0.03,47.18,11.93,95,1005,1.34,good
1.4,1.49,101.6,1.19,0.03,48.24,11.86,96,1005,3.09,good
1.47,2.09,123.57,2.25,0.09,50.09,7.79,82,1009,3.09,good
2.04,3.45,122.47,3.98,0.06,21.96,5.63,96,1013,1.3,good
1.8,2.03,127.18,2.56,1.06,77.78,4.95,75,1010,2.57,fair
43.62,119.36,133.74,2.57,5.09,78.8,18.74,84,1017,2.03,poor
34.48,98.85,141.97,2.46,0.99,77.08,28.46,27,1011,8.53,moderate
47.98,159.6,166.36,2.34,1.28,82.25,18.67,89,1015,8.16,poor
1.6,7.32,106.26,1.62,0.85,68.71,18.04,77,1017,1.03,fair
1.64,4.39,107.06,2.69,2.34,75.12,13.23,100,1017,0.0,fair
2.71,6.28,95.39,1.55,0.32,60.61,14.08,88,1017,3.09,fair
4.46,12.09,114.11,0.4,1.0,102.63,17.1,88,1011,2.06,moderate
1.99,3.11,122.19,3.4,0.39,33.88,10.02,91,1014,2.06,good
3.19,3.53,115.03,1.49,0.16,32.31,10.44,91,1014,2.11,good
2.13,4.38,122.62,4.01,0.27,24.32,10.94,88,1014,0.4,good
7.73,10.82,112.83,1.82,1.43,102.8,16.88,77,1014,1.54,moderate
7.25,10.84,114.68,1.94,1.46,98.84,10.62,93,1015,2.09,fair
6.25,10.49,118.22,2.87,1.73,91.98,13.5,100,1014,0.0,fair
5.15,9.16,150.72,1.57,0.12,15.39,16.98,100,1020,2.57,good
2.33,3.58,87.29,0.6,0.09,18.43,22.0,94,1017,3.09,good
2.22,3.17,91.2,0.66,0.03,18.07,11.31,92,1021,1.64,good
0.68,1.62,100.77,0.01,0.03,16.38,30.98,79,1011,2.57,good
1.28,1.91,94.91,1.37,0.04,37.12,13.9,88,1013,0.51,good
1.24,2.19,92.47,1.43,0.05,32.18,13.31,85,1013,1.04,good
2.49,2.9,90.27,1.69,0.12,29.49,12.02,85,1014,1.13,good
19.87,54.58,164.82,0.77,0.11,24.05,35.3,36,1009,1.54,moderate
9.7,19.34,160.68,1.16,0.09,11.23,30.3,43,1010,0.71,good
17.13,43.59,158.76,0.6,0.09,18.36,34.15,32,1010,1.44,fair
26.24,28.36,610.54,6.76,0.72,31.22,25.98,94,1009,1.03,moderate
30.63,35.98,747.77,10.09,0.81,27.27,22.87,94,1010,0.32,moderate
49.68,51.38,1047.1,13.79,1.33,8.12,23.47,91,1010,0.14,moderate
4.16,22.69,91.86,0.23,0.11,82.69,17.07,20,1002,6.0,fair
0.73,1.46,93.75,0.44,0.03,63.98,13.51,51,997,2.9,fair
1.57,6.18,94.39,0.22,0.02,83.62,16.07,42,997,2.18,fair
